dimwit,2.0405327,noun
prank,2.0263975,verb
shit,2.0257834999999997,adj
weird,2.0213697,verb
tyrant,2.0124076,noun
stinking,2.0073536,adj
wack,2.0070669999999997,noun
pussy,1.9963551,noun
arse,1.9962293000000002,noun
geezer,1.9934449,noun
nigger,1.9878153000000003,noun
inhuman,1.9785859000000001,adj
malicious,1.9696563000000002,adj
badass,1.9684681,noun
selfish,1.9671554,adj
moronic,1.9668101999999998,adj
fart,1.9660311000000001,verb
snide,1.9587148999999997,noun
putrid,1.9584194,adj
lewd,1.9572129,adj
weird,1.9487232,adj
hater,1.9380458999999999,noun
arrogant,1.9367387999999999,adj
snot,1.9340293999999998,verb
hoe,1.9338633,noun
damn,1.9290181,verb
scum,1.9286376,verb
retard,1.9264918000000002,noun
sickening,1.9157520000000001,noun
jerk,1.9156718999999998,noun
piss,1.9022543,verb
smelly,1.8931803,adj
imbecile,1.8917298999999999,noun
underhanded,1.8898532,noun
lunatic,1.8776539,adj
bimbo,1.8742238999999998,noun
twat,1.8617624,verb
madman,1.8608014,noun
lame,1.8607669999999998,noun
whiner,1.8597339,noun
idiotic,1.8591878000000002,adj
sucky,1.8478421999999999,adj
sod,1.8383843999999998,noun
depraved,1.8356946,adj
uncaring,1.8309263,adj
abomination,1.8307493000000001,noun
shit,1.8271279999999999,verb
fucking,1.821373,adj
ho,1.8184672,noun
untalented,1.8168035,adj
bald,1.8154458999999998,noun
asshole,1.8134938000000003,noun
scoundrel,1.8109905,noun
cruel,1.8040924999999999,adj
skank,1.7961785,noun
loony,1.7897744,adj
misogynist,1.7890749,noun
tyrant,1.7876052,adj
homicidal,1.7833535,adj
kook,1.7796393,noun
spiteful,1.7782555,adj
deceitful,1.7703147000000001,adj
dishonest,1.7645787,adj
brutish,1.7580708999999999,adj
druggie,1.7568851000000003,noun
phony,1.7547888999999999,adj
freaky,1.7525911,adj
insulting,1.7447221000000002,noun
cruel,1.7392238999999998,verb
crackpot,1.7367599999999999,adj
blowhard,1.7299235,noun
pervert,1.7274113999999998,noun
miserable,1.726994,adj
molester,1.7238002000000001,noun
bigoted,1.7224407,adj
conniving,1.7217891,adj
hillbilly,1.7206828,noun
deviant,1.7084962,noun
sexist,1.7079654,adj
pansy,1.7071941000000002,noun
louse,1.7061231,noun
snivel,1.7000231,verb
guido,1.6947515,noun
oaf,1.6936828999999998,noun
incompetent,1.6904732,noun
lame,1.6871479,adj
silly,1.6854519000000001,noun
manipulative,1.6806361,noun
scam,1.6772025000000002,noun
dumb,1.676346,adj
bitchy,1.6712231,adj
shameful,1.6668081000000001,adj
whore,1.6661232,verb
greedy,1.6657238,adj
wank,1.6644837,noun
fucker,1.6477917000000002,noun
crackhead,1.6462461,noun
wack,1.6453891999999999,adj
ninny,1.6418773999999998,noun
dreadful,1.6401797999999999,noun
yokel,1.6389738999999999,noun
mindless,1.638497,adj
coward,1.6346885,noun
scheming,1.6334594999999998,adj
dumb,1.6313618,verb
cowardly,1.6203492,adj
thug,1.6196428,noun
pedophile,1.6189831000000001,noun
wacko,1.6146260000000001,noun
murderer,1.6137534,noun
fiend,1.6129031,noun
lame,1.6112699,verb
leering,1.6085436000000002,noun
reprehensible,1.6060208999999999,noun
cock,1.6022577,noun
stig,1.6018618,noun
loudmouth,1.5978121,noun
detestable,1.5969452,adj
inbred,1.5958572,adj
gook,1.5958279,noun
monger,1.5946189,noun
slacker,1.5916191000000002,noun
wannabe,1.5842573999999998,noun
smug,1.5826001,adj
disreputable,1.5754716,noun
cheater,1.5752166,noun
slimeball,1.5725646999999998,noun
rude,1.5698112,adj
shoddy,1.5690714,noun
spaz,1.5679818,noun
fuckwit,1.5675246999999999,noun
egotistical,1.5649181,adj
sod,1.5530363,verb
raving,1.5525688,noun
booger,1.5511546999999999,noun
fornicator,1.547143,noun
simpleton,1.5454766000000002,noun
boorish,1.5453454,adj
sneaky,1.5449713,adj
pinko,1.5446624,noun
conceited,1.5420053,adj
sycophant,1.5417083999999999,noun
monster,1.5381155,noun
ned,1.5374401000000002,noun
traitor,1.5356002,noun
dyke,1.5295968999999998,noun
hypocritical,1.5291659,adj
nosy,1.5242168,adj
downright,1.5197656000000002,adj
womanizer,1.5182053,noun
cheating,1.5170781,noun
beastly,1.5140091999999998,adj
nerdy,1.506893,adj
shameless,1.5067042,adj
sickening,1.4999678,adj
spineless,1.4975878,adj
inconsiderate,1.4967825000000001,adj
tranny,1.4961178,noun
narcissist,1.4945912000000001,noun
shite,1.4929243,noun
ignorant,1.491722,noun
troll,1.4910138000000002,noun
vindictive,1.4904019,adj
ogre,1.4902761999999998,noun
wimp,1.4902423,noun
fanboy,1.487231,noun
snooty,1.4869299999999999,adj
drivel,1.4854288999999998,noun
masochist,1.4839434999999999,noun
silly,1.4807778,adj
awful,1.4803267,adj
wee,1.4781653000000001,noun
sleazy,1.4775032,adj
maggot,1.4758197,noun
abominable,1.4711531999999998,adj
dastardly,1.4705107,adj
sneering,1.4688103000000001,noun
brainless,1.4656708999999999,adj
drunkard,1.4613145,noun
wastrel,1.4604178,noun
sod,1.4603213,adj
domineering,1.4558280000000001,noun
naff,1.4557826999999999,adj
midget,1.4513935,noun
horny,1.4513086000000002,adj
huckster,1.4492561000000002,noun
airhead,1.4491844999999999,noun
lazy,1.4476293,verb
wicked,1.4458082,noun
lecher,1.4437111,noun
snotty,1.4396976000000001,adj
motherfucker,1.4327973,noun
torturer,1.4318367,noun
charlatan,1.4298135,noun
fornication,1.4268883999999997,noun
atrocity,1.4244816,noun
incompetent,1.4197153,adj
despot,1.4184992,noun
badass,1.415684,adj
bollock,1.4136731000000002,noun
bullcrap,1.4111021000000001,noun
blackmailer,1.4036779,noun
repulsive,1.4023207,adj
derogatory,1.4014891999999999,noun
manky,1.4004983,adj
bully,1.3960914,noun
slapping,1.3915336,noun
lucre,1.3902694,noun
raving,1.3899606000000002,adj
lecherous,1.3894828000000001,adj
ungrateful,1.3890850000000001,adj
nincompoop,1.388282,noun
crummy,1.3855749,adj
septic,1.3852213,noun
heinous,1.3845093000000002,adj
macho,1.3810295,noun
perpetrate,1.3777857,verb
pikey,1.3759731000000002,noun
snide,1.3703401000000002,adj
monstrosity,1.3696812,noun
lazy,1.3691806,adj
hunky,1.3681329,noun
wigger,1.3678485,noun
disgraceful,1.3663436000000002,adj
worthless,1.3639843999999999,adj
tasteless,1.3620678999999998,adj
sycophant,1.3616302,verb
deadbeat,1.3591448999999998,noun
brute,1.3574666000000002,noun
coon,1.356032,noun
scummy,1.3552398,adj
arsehole,1.3546485000000001,noun
drunken,1.3538542,adj
shitty,1.3536545,adj
homophobe,1.3533256999999999,noun
subhuman,1.3517721999999999,noun
butchery,1.3483626,noun
prig,1.3470123999999999,noun
cocky,1.3395004,noun
imbecile,1.3392496,adj
nutter,1.3367744,noun
unprofessional,1.3334021,adj
deviant,1.3323787,adj
sheeple,1.3322148,noun
windbag,1.3315676,noun
immoral,1.330236,adj
demented,1.3287472,adj
retard,1.3270773,verb
bullying,1.3216621000000002,noun
wee,1.3205517,adj
callous,1.3204258999999998,adj
sadism,1.3188022,noun
bullshit,1.3182619,noun
ridiculous,1.3176143,adj
dickhead,1.3173068,noun
humbug,1.3150215,noun
obnoxious,1.3105437,adj
daft,1.3097051000000002,adj
slaver,1.3084225,noun
injun,1.3065341000000001,noun
disrespectful,1.3047332,adj
wacko,1.3029483,adj
layabout,1.3022316999999999,noun
bollocks,1.3002303,noun
mutt,1.2988526000000002,noun
bossy,1.2959782,noun
egomaniacal,1.2951845,adj
shoddy,1.293245,adj
loathsome,1.2927031999999998,adj
stoopid,1.2873068,adj
smarmy,1.2871964,adj
doos,1.2809287,noun
toady,1.2795319,noun
crazed,1.2770195,adj
schemer,1.2766574,noun
manipulative,1.2751735,adj
glutton,1.2727959,noun
wee,1.2726886,verb
pillock,1.2712101999999998,noun
boring,1.2699896000000002,noun
snob,1.2662072,noun
dishonorable,1.2652489,adj
brainiac,1.2628778999999999,noun
certifiable,1.2617338,noun
bollock,1.2613501,verb
dullard,1.2585194,noun
cunning,1.2504953,noun
spew,1.2494902,noun
freak,1.2488937,noun
quisling,1.2484378,noun
devilish,1.2474929,adj
sham,1.2443662,noun
workaholic,1.2426424999999999,noun
incest,1.2425389999999998,noun
weakling,1.2415131000000001,noun
honky,1.2412789,noun
murderous,1.2411951,adj
pompous,1.2411468,adj
savage,1.2398523000000001,noun
shiz,1.2355791999999999,noun
harridan,1.2344701,noun
whiny,1.2326761999999998,adj
butthead,1.2308588,noun
gina,1.2284018,noun
heathen,1.2263983,noun
bullshit,1.2233702,verb
cheating,1.2226238999999999,adj
coward,1.221767,adj
jerk,1.2195181000000002,verb
dreadful,1.2183924,adj
grouch,1.2183136,noun
inhumane,1.2148607,adj
underhanded,1.2141858,adj
jealous,1.2121683,adj
prig,1.2108499,verb
lying,1.2105311,noun
lecher,1.2103262,verb
contemptible,1.2097693999999999,adj
pogue,1.2064813,noun
scary,1.2051233000000001,noun
naughty,1.2047538,adj
faker,1.2040209,noun
scissor,1.2018848999999998,noun
screwy,1.2000024999999999,adj
senseless,1.1990277,adj
claptrap,1.1911543,noun
bullshit,1.1908142,adj
ruffian,1.1883231,noun
venal,1.1882853,adj
grump,1.1874539,noun
minger,1.1866048999999999,noun
monster,1.1853893999999998,verb
puppet,1.1846371,noun
sloth,1.1788638999999999,noun
hoax,1.1761953,noun
barbaric,1.176133,adj
goof,1.1757136000000001,noun
brag,1.1743184,noun
sissy,1.1741041,noun
deadbeat,1.1735321,adj
shite,1.1721442,verb
deluded,1.171019,adj
traitor,1.1685812,verb
jerkass,1.1674187,noun
shite,1.1659347,adj
witless,1.1636021,adj
icky,1.1629198,adj
bungling,1.1626431000000002,noun
chinky,1.1612693,noun
ignoramus,1.1604343000000001,noun
psycho,1.1596358999999998,adj
grindcore,1.1587566999999999,noun
underneath,1.1562828,noun
unworthy,1.1548708,noun
mallcore,1.1540198999999998,noun
thoughtless,1.1532687,adj
macho,1.1525136999999999,adj
insulting,1.1505991000000002,adj
traitor,1.1496203999999999,adj
miscreant,1.1486572,noun
unfeeling,1.1474598,adj
felon,1.1468931999999998,noun
miscreant,1.1454935,adj
eejit,1.1452161,noun
misanthrope,1.1435511,noun
womanize,1.1416858,verb
heretic,1.1371117,noun
petulant,1.1356336999999999,adj
drivel,1.1355453000000002,verb
irresponsible,1.1336803999999998,noun
dope,1.1336123,noun
diabolical,1.1319834,adj
deranged,1.1307118,adj
craven,1.1259033,noun
cussing,1.1238734,noun
unclean,1.1233733,adj
cunning,1.1202434,adj
numpty,1.1180827,noun
wankery,1.1163822,noun
ornery,1.1157663,adj
hogwash,1.1107927,noun
wank,1.1072138999999999,verb
stupidity,1.1056034,noun
gossip,1.104953,noun
bald,1.1047696000000002,adj
soulless,1.0978933000000002,adj
crapfest,1.0953743,noun
profiteer,1.0935808,noun
dishonesty,1.0929643999999998,noun
debauchery,1.0920113,noun
tard,1.0918849,noun
monster,1.0907508,adj
insane,1.089709,adj
mot,1.0866596000000002,noun
rancid,1.0824934,adj
quackery,1.0781931999999999,noun
devious,1.0780957,adj
voodoo,1.0778491000000001,noun
ghastly,1.0766453,adj
saddo,1.0760502,noun
bestial,1.0734358999999998,adj
warmonger,1.0689118,noun
shiftless,1.0664129,adj
deceiving,1.0637693000000001,noun
shithole,1.062124,noun
buttcrack,1.0607476999999998,noun
wicked,1.0602891,adj
pitiful,1.0600428999999998,adj
inane,1.0599051000000002,noun
shabby,1.054527,adj
tacky,1.0542239,adj
slanderer,1.0523376,noun
prattle,1.0518756,noun
childish,1.0508678999999999,adj
mendacious,1.0499379999999998,adj
shithouse,1.0492055,noun
bumble,1.04882,noun
haughty,1.0484657,adj
maniacal,1.04734,adj
grouch,1.0472204,verb
sociopathic,1.0449002,adj
amoral,1.0442074000000001,adj
spic,1.0438231,noun
fetid,1.0436645,noun
stench,1.0432491,verb
nutso,1.0408838,noun
demeaning,1.0378136,adj
wanksta,1.0357065,noun
vag,1.0342995000000001,noun
crafty,1.0308954,adj
hog,1.0306165999999999,noun
blooded,1.0295425999999999,adj
gomer,1.0272669,noun
odious,1.0271484,adj
ingrate,1.0269374,noun
meth,1.0216459999999998,noun
godless,1.020782,adj
useless,1.0201158000000001,adj
usurper,1.0198568000000001,noun
grump,1.0186681,verb
mockery,1.0172697,noun
slander,1.0157164,noun
wimp,1.0130191,verb
dirtball,1.0123229,noun
hocus,1.0122927,noun
gyp,1.0102238000000001,noun
boring,1.0070934999999999,adj
cranky,1.0041231,adj
wretched,1.0012458,adj
stench,1.0008122,noun
ignorant,1.0007476999999998,adj
cheat,1.000733,noun
infidel,1.0007228000000001,noun
pretentious,1.0007099,adj
savage,1.0006902,adj
greed,1.0006466,noun
vulgar,1.0005534,adj
gossip,1.0005473,verb
twink,1.0005108,noun
hustler,1.000501,noun
nefarious,1.0004996,adj
tart,1.0004469,noun
incompetence,1.0004252,noun
seedy,1.0004184,adj
wop,1.0004138,noun
inhumanity,1.0003914,noun
blasphemy,1.0003898,noun
div,1.0003739,noun
zealot,1.0003258,noun
cracker,1.0001127,noun
shady,1.0000461999999999,adj
bloodthirsty,1.0,adj
ginger,0.99984204,noun
dummy,0.99978806,noun
abusive,0.99978604,adj
prick,0.99978521,noun
obscene,0.99972297,adj
mook,0.99971044,noun
sucker,0.99970684,noun
reprehensible,0.99967207,adj
miser,0.99966227,noun
arrogance,0.99962435,noun
ugliness,0.99960588,noun
idiocy,0.99954255,noun
raghead,0.99952609,noun
shyster,0.99950537,noun
braggart,0.99947894,noun
boner,0.99943297,noun
dago,0.99941781,noun
crass,0.99940833,adj
meeja,0.99917579,noun
cruelty,0.99899831,noun
delinquent,0.9981394,noun
badness,0.99785335,noun
spaz,0.9951664000000001,verb
bully,0.99507832,adj
whoremonger,0.99003655,noun
sneer,0.98971266,noun
evildoer,0.98654976,noun
fucktard,0.98596427,noun
hooligan,0.98545504,noun
humbug,0.98433134,verb
gobshite,0.9832636999999999,noun
bummer,0.98258352,noun
brag,0.97925755,adj
sordid,0.97775481,adj
detest,0.97770615,verb
cheesy,0.97715432,adj
hack,0.97290137,noun
wog,0.97118361,noun
sloppy,0.97069622,adj
hick,0.97030326,noun
minion,0.96862842,noun
reprobate,0.9663360999999999,noun
bogan,0.96503692,noun
ungodly,0.96363913,adj
troll,0.96195856,verb
domineering,0.96081435,adj
degrading,0.96079982,adj
boastful,0.96058681,adj
hoax,0.95983932,verb
flid,0.95703589,noun
ruffian,0.956614,verb
egotist,0.956542,noun
troublemaking,0.95475559,noun
hairy,0.95076493,adj
insufferable,0.94990419,adj
blacky,0.9498583,noun
greaseball,0.94744296,noun
dag,0.94364624,noun
craven,0.9419270000000001,verb
jobsworth,0.9416749,noun
suck,0.94000356,noun
traitorous,0.93893863,adj
kike,0.93723765,noun
gluttonous,0.93672604,adj
ruffian,0.93645617,adj
nutty,0.93446831,adj
gibberish,0.93391676,noun
blasphemer,0.9320018,noun
slanderous,0.9315521000000001,adj
curmudgeon,0.93123798,noun
pisshead,0.92918631,noun
tubby,0.9289825999999999,noun
killjoy,0.92853493,noun
shredding,0.92835257,noun
whorehouse,0.92797655,noun
dipshit,0.9278,noun
connive,0.92588083,verb
fanboy,0.92302456,verb
wazzock,0.92282228,noun
squid,0.92093448,noun
vomit,0.91862368,noun
knobhead,0.91800415,noun
narcissistic,0.9165536,adj
wimpy,0.91636541,adj
bully,0.91489977,verb
unethical,0.91462512,adj
wanton,0.91394955,noun
dope,0.91365729,adj
twisted,0.91095499,adj
undead,0.91091928,noun
sanctimonious,0.90919629,adj
spick,0.90854553,noun
immorality,0.90770044,noun
were,0.90759902,noun
utter,0.90691016,adj
craven,0.90609247,adj
shitbag,0.90428654,noun
dopey,0.90314614,adj
skimpy,0.89978658,noun
naysayer,0.89978208,noun
cynic,0.89929884,noun
tyrannical,0.89834574,adj
pendejo,0.89686767,noun
sacrilege,0.89591519,noun
slaver,0.89573074,verb
clem,0.89432448,noun
prattle,0.89313548,verb
foolish,0.89230264,adj
jagoff,0.89160098,noun
plagiarism,0.89153798,noun
gory,0.89051546,adj
shithead,0.89034192,noun
kinky,0.88995319,adj
smut,0.88947178,noun
cuckold,0.88735468,noun
uncultured,0.88612938,adj
feckless,0.88428081,adj
tramp,0.88383397,noun
asshat,0.88249038,noun
glutton,0.88200174,adj
slimebag,0.88158179,noun
doddering,0.88146894,noun
slovenly,0.87851423,adj
decadent,0.87845702,noun
himbo,0.87715367,noun
complainer,0.87682161,noun
indecent,0.87674832,adj
brag,0.87668129,verb
arseface,0.87609257,noun
shitload,0.8757106,noun
betrayer,0.87544624,noun
pervert,0.87480553,verb
numbnuts,0.87369322,noun
smackhead,0.87271043,noun
malevolent,0.87267353,adj
sham,0.87192521,adj
nonsense,0.87181878,noun
travesty,0.87030873,noun
reek,0.86879287,verb
bimbette,0.86784936,noun
coddle,0.86734501,noun
bampot,0.86607329,noun
reek,0.86604826,noun
spank,0.86550979,verb
disreputable,0.86542229,adj
petty,0.86499842,adj
freak,0.86456611,adj
mope,0.86439996,noun
leer,0.86410879,noun
milquetoast,0.86354963,noun
trucker,0.86333629,noun
gutless,0.86254275,adj
ruthless,0.86243172,adj
pikey,0.86204452,verb
unspeakable,0.86200621,adj
bratty,0.86130289,adj
horrendous,0.85930797,adj
assclown,0.85759939,noun
lascivious,0.85573514,adj
muppet,0.85490587,noun
negress,0.8521834999999999,noun
yid,0.85172541,noun
brute,0.85086414,adj
clod,0.85025523,noun
hokey,0.84987924,adj
delinquent,0.84926546,adj
spew,0.84654809,verb
homewrecker,0.84560352,noun
ditzy,0.84507779,adj
rudeness,0.84390825,noun
creepo,0.84273528,noun
adultery,0.83809572,noun
weakling,0.83782094,adj
yutz,0.83505517,noun
derogatory,0.83495128,adj
dowdy,0.8342264000000001,adj
twunt,0.8337055,noun
quim,0.83326505,noun
barbarity,0.83168417,noun
impertinent,0.83128123,noun
puta,0.83087808,noun
vainglorious,0.83080363,adj
incorrigible,0.82846546,noun
backbiting,0.8283103,noun
twaddle,0.8281349,noun
cheeky,0.82641822,adj
sissy,0.82582692,verb
glowering,0.8255463,noun
cruddy,0.82534251,adj
catty,0.82496345,adj
poontang,0.82350824,noun
smeghead,0.82307782,noun
dogshit,0.82185191,noun
schlong,0.82112832,noun
weeb,0.82082106,noun
avarice,0.81987103,noun
gino,0.81512828,noun
wart,0.81482631,noun
nitpicking,0.81455741,noun
bogus,0.81428325,noun
evilness,0.81329199,noun
gyp,0.81232452,verb
demean,0.81226114,noun
naught,0.81180512,noun
scumbucket,0.81011947,noun
coolie,0.80946709,noun
disgrace,0.80881593,noun
cholo,0.80858151,noun
hurtful,0.80836521,adj
horseshit,0.80715121,noun
niggy,0.80691376,noun
toots,0.80521884,noun
sleazoid,0.80438777,noun
negligence,0.80277915,noun
lurk,0.80245677,noun
effeminate,0.80192502,adj
vokills,0.80171023,noun
wacky,0.80163914,adj
submissive,0.80138749,noun
uppity,0.80082828,adj
anorexic,0.80020255,noun
grotesque,0.79830569,noun
hammy,0.79749653,noun
pettiness,0.79637633,noun
mouthy,0.7959403,adj
flamer,0.79526455,noun
harlot,0.79520398,verb
fuckoff,0.79510605,noun
spack,0.79377432,noun
pointless,0.79288188,adj
malignant,0.79280349,noun
artfag,0.79160679,noun
puerile,0.79156959,adj
monstrous,0.79138961,adj
gimboid,0.79115486,noun
snobbish,0.79026821,adj
arsed,0.78986094,verb
jigaboo,0.78872745,noun
boaster,0.78820348,noun
queer,0.78698259,adj
boff,0.78519179,noun
muppetry,0.78489145,noun
henchman,0.78393561,noun
stank,0.78387631,adj
leer,0.78346163,adj
deceiver,0.78269834,noun
suicidal,0.78248207,noun
swindler,0.78118151,noun
cringe,0.78089472,noun
shitter,0.77947343,noun
cantankerous,0.77908849,adj
laughable,0.77807155,adj
fuckface,0.77712909,noun
renegade,0.77679504,noun
mucky,0.77631615,adj
girlyman,0.77615973,noun
hokum,0.77573506,noun
crabby,0.77442302,adj
pout,0.77370948,verb
vicious,0.77359326,adj
vapid,0.77320863,adj
atrocious,0.77220016,adj
dunce,0.77172613,noun
menial,0.77151922,noun
fuckdoll,0.7692732,noun
ignoranus,0.76713197,noun
damning,0.76523465,noun
gippo,0.76521374,noun
weeaboo,0.76395089,noun
laziness,0.76255351,noun
lech,0.76227668,noun
crooked,0.76205019,adj
goof,0.76169365,verb
hobgoblin,0.76156466,noun
nag,0.76113111,noun
dilettante,0.76078804,noun
slickster,0.76032546,noun
fuckbrain,0.7592649,noun
envy,0.75918272,noun
paranoid,0.75889071,noun
prissy,0.75842899,adj
pindick,0.75832378,noun
grouchy,0.75683198,adj
spearchucker,0.75652743,noun
dickster,0.75610765,noun
envy,0.75594172,verb
pisspot,0.75589485,noun
slumlord,0.75524391,noun
piffle,0.75496099,noun
crapness,0.75475273,noun
ham,0.75468352,noun
frog,0.75259437,noun
infuriating,0.75201354,adj
savage,0.75141218,verb
goddamned,0.7493976999999999,adj
dickweed,0.74939719,noun
jerkwad,0.74881347,noun
dumbarse,0.74713145,noun
reprobate,0.74647741,adj
recluse,0.74640945,noun
cocky,0.74494556,adj
grubby,0.74478633,adj
squalor,0.74468839,noun
undeserving,0.74379253,adj
shitface,0.74360138,noun
demagogue,0.7431994000000001,noun
mong,0.74318655,noun
avaricious,0.74152144,adj
reprobate,0.74135968,verb
heathen,0.74023311,adj
venomous,0.74010097,adj
vomit,0.73822751,verb
barmpot,0.73786774,noun
airheaded,0.7366894,adj
jit,0.73476515,noun
sulky,0.73469826,noun
whinge,0.73468279,noun
intolerant,0.73392102,noun
blundering,0.73368228,noun
perversion,0.7335374,noun
foppish,0.73311242,adj
barbarous,0.73282612,adj
neglectful,0.73234852,adj
sinner,0.73207919,noun
spoilt,0.73188842,adj
toucha,0.7315583999999999,noun
despise,0.7311441999999999,verb
ginzo,0.73079888,noun
jammy,0.73018961,adj
maladroit,0.72988831,noun
crunchie,0.7298157,noun
shortarse,0.72952906,noun
blabber,0.72860451,verb
picky,0.728364,noun
bashing,0.72831785,noun
goit,0.72789083,noun
gossipy,0.72739649,adj
pervy,0.72666282,adj
misbegotten,0.72663054,noun
lamebrain,0.72422555,noun
cursed,0.72343853,adj
rampaging,0.72334614,noun
sham,0.72319509,verb
culchie,0.72265216,noun
wastoid,0.72173474,noun
fooking,0.72022463,adj
foible,0.71965261,noun
crony,0.71922772,noun
goffel,0.71907761,noun
187,0.71754986,noun
cocksucking,0.71744975,noun
abuser,0.71607338,noun
treasonous,0.7150984,adj
buttface,0.71447954,noun
viciousness,0.71387081,noun
bamma,0.71287332,noun
dissolute,0.71286376,adj
careerist,0.7108043000000001,noun
dicking,0.71077261,noun
kooky,0.71035326,adj
fuckshit,0.71032258,noun
cynic,0.70993712,adj
satanic,0.70990739,adj
dope,0.70948028,verb
creepy,0.70923192,adj
mediocre,0.70864743,noun
fucko,0.70854364,noun
bullshitter,0.70779013,noun
tong,0.70768923,noun
genocidal,0.70764499,adj
underling,0.70682965,noun
orangie,0.70641512,noun
sneer,0.70563612,verb
niglet,0.70547817,noun
grotty,0.70546446,adj
bigotry,0.70458495,noun
fascist,0.70326993,noun
feminazi,0.70295675,noun
voodoo,0.70131127,verb
profane,0.70126518,noun
carebear,0.70110784,noun
slunt,0.70078146,noun
mumble,0.70077958,noun
freak,0.69877,verb
cumskin,0.69820702,noun
shits,0.69798447,noun
seppuku,0.69766529,noun
vileness,0.69728113,noun
shitkicker,0.6971289,noun
grin,0.69665791,noun
pseudointellectual,0.69537976,noun
mole,0.69521517,noun
imposter,0.69510591,noun
fook,0.6950066999999999,verb
frigging,0.69425741,adj
fuckstick,0.69416447,noun
troublemaker,0.69393986,noun
cheat,0.69387239,verb
fucknut,0.69362478,noun
paleass,0.69285002,noun
piddle,0.69280303,verb
snook,0.69279243,noun
wankster,0.69272739,noun
dud,0.69272607,noun
beast,0.69259453,noun
emaciated,0.69191805,adj
whorish,0.69163662,adj
arsonist,0.69140278,noun
subhuman,0.69113779,adj
misanthropic,0.69063423,adj
wankstain,0.69042099,noun
wetback,0.68972185,noun
suck,0.68965651,verb
dickwad,0.68912829,noun
vomitskin,0.68909664,noun
pukeskin,0.68909664,noun
scary,0.68872009,adj
keeno,0.68827227,noun
villainous,0.68797631,adj
selfishness,0.687376,noun
darkey,0.68694801,noun
cumslut,0.68568218,noun
psychobitch,0.68556262,noun
skeezer,0.68401332,noun
dothead,0.68239876,noun
shitmuncher,0.68187689,noun
sloppiness,0.6815148,noun
clodpole,0.68142841,noun
cocksucker,0.6807951999999999,noun
fuckload,0.68072693,noun
snarky,0.68048754,adj
gruesome,0.68038656,adj
thundercunt,0.68032452,noun
hoaxer,0.6796194999999999,noun
craphole,0.67878426,noun
twazzock,0.67819811,noun
swaggering,0.67762826,noun
gibberish,0.67735486,adj
plig,0.67722272,noun
leer,0.67718184,verb
dickbag,0.67612998,noun
smear,0.67612149,noun
underneath,0.67594291,adj
wazzer,0.67561539,noun
fuckery,0.67510364,noun
ruthlessness,0.67506232,noun
frogeater,0.67461877,noun
sickly,0.67459727,verb
oddball,0.67435639,noun
hairyback,0.67266463,noun
divvie,0.67198582,noun
clod,0.67130931,verb
